node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1,drug_resistance_1,drug_resistance_2
162,565.6003,565,6003,247,#80007f,0.4,0.0,0.2
167,572.3865,572,3865,247,#80007f,0.4,0.0,0.2
274,.,469,-1,279,#80007f,0.4,0.0,0.2
148,515.1668,515,1668,274,#80007f,0.4,0.0,0.2
251,.,515,-1,274,#80007f,0.4,0.0,0.2
179,609.719,609,719,251,#80007f,0.4,0.0,0.2
244,.,572,-1,251,#80007f,0.4,0.0,0.2
178,596.5751,596,5751,244,#80007f,0.4,0.0,0.2
225,721.3172,721,3172,244,#c0003f,0.6000000000000001,0.0,0.2
246,.,548,-1,251,#c0003f,0.6000000000000001,0.0,0.2
192,641.6935,641,6935,246,#c0003f,0.6000000000000001,0.0,0.2
195,654.8645,654,8645,246,#c0003f,0.6000000000000001,0.0,0.4
384,.,30,-1,394,#0000ff,0,0,0
53,176.5139,176,5139,384,#0000ff,0,0,0
331,.,144,-1,384,#0000ff,0,0,0
79,247.6943,247,6943,331,#0000ff,0,0,0
146,504.7389,504,7389,331,#4000bf,0.2,0.0,0.0
365,.,34,-1,384,#0000ff,0,0,0
33,126.4737,126,4737,365,#0000ff,0,0,0
340,.,56,-1,365,#0000ff,0,0,0
19,95.5336,95,5336,340,#0000ff,0,0,0
102,298.5336,298,5336,340,#0000ff,0,0,0
357,.,36,-1,365,#0000ff,0,0,0
48,170.4735,170,4735,357,#0000ff,0,0,0
107,319.4049,319,4049,357,#0000ff,0,0,0
